-24.2	1.6763
-24.4	1.7045
-24.6	1.733
-24.8	1.7617
-25	1.7907
-25.2	1.82
-25.4	1.8497
-25.6	1.8797
-25.8	1.91
-26	1.9406
-26.2	1.9716
-26.4	2.0029
-26.6	2.0345
-26.8	2.0665
-27	2.0988
-27.2	2.1314
-27.4	2.1644
-27.6	2.1977
-27.8	2.2313
-28	2.2653
-28.2	2.2996
-28.4	2.3342
-28.6	2.3692
-28.8	2.4045
-29	2.4401
-29.2	2.4761
-29.4	2.5124
-29.6	2.549
-29.8	2.586
-30	2.6233
-30.2	2.661
-30.4	2.699
-30.6	2.7373
-30.8	2.776
-31	2.815
-31.2	2.8543
-31.4	2.894
-31.6	2.934
-31.8	2.9744
-32	3.0151
-32.2	3.0561
-32.4	3.0975
-32.6	3.1392
-32.8	3.1813
-33	3.2237
-33.2	3.2665
-33.4	3.3107
-33.6	3.3578
-33.8	3.4077
-34	3.4607
-34.2	3.5166
-34.4	3.5755
-34.6	3.6374
-34.8	3.7024
-35	3.7706
-35.2	3.8419
-35.4	3.9164
-35.6	3.9942
-35.8	4.0753
-36	4.1598
-36.2	4.2477
-36.4	4.3392
-36.6	4.4342
-36.8	4.5329
-37	4.6353
-37.2	4.7416
-37.4	4.8518
-37.6	4.966
-37.8	5.0843
-38	5.2068
-38.2	5.3338
-38.4	5.4652
-38.6	5.6013
-38.8	5.7421
-39	5.888
-39.2	6.039
-39.4	6.1953
-39.6	6.3572
-39.8	6.5249
-40	6.6987
-40.2	6.8788
-40.4	7.0655
-40.6	7.2593
-40.8	7.4605
-41	7.6695
-41.2	7.8869
-41.4	8.1131
-41.6	8.3488
-41.8	8.5948
-42	8.8518
-42.2	9.1208
-42.4	9.403
-42.6	9.6997
-42.8	10.0126
-43	10.3436
-43.2	10.6953
-43.4	11.0707
-43.6	11.4741
-43.8	11.911
-44	12.3895
-44.2	12.9198
-44.4	13.4696
-44.6	14.0194
-44.8	14.5691
-45	15.1189
-45.2	15.6687
-45.4	16.2136
-45.6	16.7209
-45.8	17.1915
-46	17.6313
-46.2	18.045
-46.4	18.436
-46.6	18.8071
-46.8	19.1605
-47	19.498
-47.2	19.8211
-47.4	20.131
-47.6	20.429
-47.8	20.7158
-48	20.9923
-48.2	21.2592
-48.4	21.5172
-48.6	21.7667
-48.8	22.0082
-49	22.2423
-49.2	22.4693
-49.4	22.6895
-49.6	22.9033
-49.8	23.1109
-50	23.3127
-50.2	23.5089
-50.4	23.6997
-50.6	23.8853
-50.8	24.0659
-51	24.2418
-51.2	24.413
-51.4	24.5797
-51.6	24.742
-51.8	24.9002
-52	25.0542
-52.2	25.2043
-52.4	25.3506
-52.6	25.4931
-52.8	25.6319
-53	25.7672
-53.2	25.899
-53.4	26.0274
-53.6	26.1525
-53.8	26.2743
-54	26.3923
-54.2	26.5052
-54.4	26.6132
-54.6	26.7163
-54.8	26.8148
-55	26.9087
-55.2	26.9982
-55.4	27.0833
-55.6	27.1642
-55.8	27.241
-56	27.3137
-56.2	27.3824
-56.4	27.4473
-56.6	27.5083
-56.8	27.5655
-57	27.619
-57.2	27.6688
-57.4	27.7149
-57.6	27.7576
-57.8	27.7966
-58	27.8322
-58.2	27.8642
-58.4	27.8929
-58.6	27.9181
-58.8	27.9398
-59	27.9583
-59.2	27.9733
-59.4	27.985
-59.6	27.9933
-59.8	27.9983
-60	28
-60.2	27.9983
-60.4	27.9933
-60.6	27.985
-60.8	27.9733
-61	27.9583
-61.2	27.9398
-61.4	27.9181
-61.6	27.8929
-61.8	27.8642
-62	27.8322
-62.2	27.7966
-62.4	27.7576
-62.6	27.7149
-62.8	27.6688
-63	27.619
-63.2	27.5655
-63.4	27.5083
-63.6	27.4473
-63.8	27.3824
-64	27.3137
-64.2	27.241
-64.4	27.1642
-64.6	27.0833
-64.8	26.9982
-65	26.9087
-65.2	26.8148
-65.4	26.7163
-65.6	26.6132
-65.8	26.5052
-66	26.3923
-66.2	26.2742
